Time,Category,Headline,Full_Text,URL,Sentiment,Passes_threshold
2026-02-11 09:12:09,Sport,"Wednesday's papers: Finland's ordinary PM for extraordinary times, signs of economic recovery, and a sporting reality check","Can Finland reach its official target of six medals at the Winter Olympics? It is views, rather than news, that dominate Finland's newspapers on Wednesday morning. First up, a Helsingin Sanomat editorial notes that Finnish Prime Minister Petteri Orpo (NCP) is on course to become one of the longest-serving leaders in his party's history, having started his stint in 2016. ""That is quite an achievement in these turbulent and demanding times,"" HS observes. Even more so, when we consider — as HS does — that Orpo was seen by many in the party as a ""stopgap"" leader while the liberal and conservative wings of the NCP battled to have their preferred candidate take up the position. That's foreign minister Elina Valtonen for the liberals, and defence minister Antti Häkkänen for the conservatives. But despite some shaky times, particularly in the winter of 2020-21, Orpo has delivered election success after election success — municipal in 2022, parliamentary in 2023, presidential and European votes in 2024. The NCP topped them all. ""Now Orpo can proudly be ordinary, because he is an ordinary winner,"" HS writes. High praise indeed. But perhaps Orpo's greatest success as leader, the paper adds, is his ability to keep the party’s different factions ""somewhat dissatisfied"" and thereby avoid a battle royale between the liberals and the conservatives. ""In today’s polarised climate, that competition could easily get out of hand,"" the article notes. Assuming Orpo's continuation as NCP leader is rubber-stamped at the party's congress this summer, his next feat will be ""an even greater miracle"": winning the parliamentary elections, which are due to be held in spring 2027. Next to the pages of tabloid Iltalehti, where an op-ed article senses something is blowing in the Finnish winter air. No, not that snowstorm we were promised, but something far more welcome: economic recovery. Those signs may be about as difficult to spot as snowflakes in the wind, but Iltalehti lists them anyway. Aki Kangasharju, CEO of the Research Institute of the Finnish Economy (Etla), kicked off the feel-better factor last week when he noted that the number of people in employment in Finland has grown quarter after quarter — notwithstanding that Finland's unemployment rate is the worst in the EU. Economic magazine Talouselämä then picked up the baton, reporting that Finland's GDP grew by 0.6 percent in Q4 last year while business confidence is rising and the housing market has returned to growth. Iltalehti doesn't stop there. New industrial orders grew by 37.7 percent in December, the paper writes, while industrial production was up 2.0 percent and even construction, ""which has been trudging through a valley of sorrow for nearly four years"", is finally showing signs of life. But, Iltalehti notes, the recovery of the Finnish economy has been ""just around the corner"" several times in recent years. ""Let’s hope that this time, the turnaround finally happens,"" the article concludes. And finally to Tampere, where Aamulehti is in a glass-half-empty kind of mood. In an editorial, the paper writes that Finns have been fed false hope of medal success at the Winter Olympics, currently underway in the north of Italy. People in Finland are avid followers of the games, with Aamulehti writing that a peak-time audience of 1.5 million tuned in to watch the opening weekend of action. Those viewers will be especially interested to see if Finland can reach its official target of six medals. ""The first days of the Games have shown that these expectations are based more on wishful thinking and dreams than on reality,"" AL notes, and goes on to add that even countries like Australia and New Zealand are claiming places on the Winter Olympics podiums. ""Medals are harder to come by than ever before, and Finns must come to terms with this."" Yes. But won't that make each Finnish success all the sweeter? Yle News reporter Matt Schilke reveals which country he will be shouting for in this year's Winter Olympics. The two presidents meet ahead of a flurry of events commemorating the fourth anniversary of Russia’s full-scale invasion of Ukraine. Nearly 60 percent of all last year's new cars were rechargeable, with less than 40 percent petrol-powered and just four percent diesel-powered. Finland placed third in the men's ice hockey tournament, clinching its sixth medal at the Milan-Cortina Winter Olympics.",https://yle.fi/a/74-20209537,2.6666666666666665,1
2026-02-16 09:34:19,Weather,"Monday's papers: Pensions blow, losing investments, and winter wonder","The government is removing an incentive that has encouraged people to save for their retirement. Private pension policies were particularly popular in Finland in the 1990s as a supplement to statutory pensions. At their peak, some 700,000 Finns held such policies, according to Finance Finland. A series of legislative changes since the early 2000s has gradually eroded the appeal of voluntary pension insurance, reports Hufvudstadsbladet. Today, that number has fallen to around 400,000. The reason is a series of legal changes over the past two decades that have gradually made the financial product less attractive. From the start of 2027, it will become even less appealing. Until now, policyholders have been able to deduct annual contributions of up to 5,000 euros. The financial services lobby warns that the planned removal of tax incentives next year may prove to be the final blow. Just a few years ago, Finnish newspapers were full of upbeat stories about enthusiastic property investors, says Helsingin Sanomat. Today, things are different. HS asked readers to share their experiences of buying an investment property. One respondent was 36-year-old Pekka Astala, who lives in Vantaa's Tikkurila district. In 2018, he bought a two-room apartment there for 187,000 euros. He now estimates its value has fallen to around 160,000 euros. Eight years later, he says he considers the apartment a poor investment for small-scale investors like him, since it is not easily converted into cash. Had he had a crystal ball, Astala says he would have sold the apartment in 2022, when the housing market was still in better shape. Yle News' All Points North podcast asked if it's time to rent or buy after years of falling housing prices in Finland. The coming week looks good for getting outdoors, reports Maaseudun Tulevaisuus, citing the Finnish Meteorological Institute (FMI). Temperatures across the country will stay below zero, from a few degrees below freezing in the southwest to around -15 degrees Celsius in Lapland. It may feel colder at times because of the wind. There should be some sunshine here and there each day, although it will be fairly cloudy overall. Light snowfall is expected in many places, but nothing too heavy. The two presidents meet ahead of a flurry of events commemorating the fourth anniversary of Russia’s full-scale invasion of Ukraine. Nearly 60 percent of all last year's new cars were rechargeable, with less than 40 percent petrol-powered and just four percent diesel-powered. Finland placed third in the men's ice hockey tournament, clinching its sixth medal at the Milan-Cortina Winter Olympics.",https://yle.fi/a/74-20210481,2.6666666666666665,1
2026-02-15 10:07:11,Weather,Finland set for cold and crisp conditions as skiing holiday starts,"The skiing holiday, also known as the winter break, was introduced during the 1930s as a means of breaking up the long spring semester and to encourage children to participate in winter sports. With the week-long 'skiing holiday' — known as hiihtoloma in Finnish — set to begin for schools in the south from Monday, many people will be hoping for milder conditions and more snow. However, a prolonged period of high pressure has brought sunshine but freezing temperatures to Finland over the past few days, and that looks set to continue. According to Yle Meteorologist Anniina Valtonen, there is no major change in sight with temperatures not expected to rise above zero anywhere in the country over the coming days. However, Valtonen noted, cloud cover is expected to increase as the high pressure front moves southeast. ""Enjoy the sunshine now,"" is her advice. Although February is still considered a wintry month in Finland, the longer-term outlook for the next few weeks suggests warmer temperatures are on the horizon. The skiing holiday in Finland, also known as the winter break, is a week-long school holiday staggered over three weeks, depending on the region, between February and March. This year, for example, schools in the south will be on their break during week 8 (16-20 February) while schoolchildren in central areas will take theirs during week 9 and it will be week 10 for kids in the north. The holiday was first introduced during the 1930s as a means of breaking up the long spring semester and to encourage children to participate in winter sports, primarily skiing. The holiday typically sees Finnish families heading to other parts of the country, usually Finnish Lapland, or to destinations abroad. According to Fintraffic, Finland's traffic management agency, roads were quite busy on Friday and on Saturday as people travelled north from the Helsinki metropolitan area, Southwest Finland, and the Satakunta region. The two presidents meet ahead of a flurry of events commemorating the fourth anniversary of Russia’s full-scale invasion of Ukraine. Nearly 60 percent of all last year's new cars were rechargeable, with less than 40 percent petrol-powered and just four percent diesel-powered. Finland placed third in the men's ice hockey tournament, clinching its sixth medal at the Milan-Cortina Winter Olympics.",https://yle.fi/a/74-20210352,3.0,1
2026-02-13 09:33:14,Weather,"Friday's papers: Finnish money 'going up in smoke', an expecting minister, and widespread cold warnings","Finland awoke to extremely cold weather on Friday morning, with temperatures below -20 degrees Celsius even in southern areas. ""Money that was generated in Finland has gone up in smoke. We should be more careful about keeping capital in the country,"" Henrik Immonen told the Swedish-language newspaper Hufvudstadsbladet. Immonen, 80, is a veteran business leader and social debater who has served on the boards of about 30 companies — and still has a few irons in the fire. ""Family companies are interesting. My role has often been as a sort of family company advisor,"" he told the paper. But Immonen is troubled by how easily small Finnish firms get sold off to foreign buyers. He said he's seen owners sell their businesses and then invest those funds abroad — with ""disastrous"" results, according to HBL. He compared the situation to Germany, where family companies are only sold off when no-one is able or willing to keep running it. In contrast, the owners of Finnish family firms are much more tempted to cash out — rather than taking their businesses to the next level. According to him, Finland needs a new type of capital investment company that focuses on small and medium-sized niche businesses. ""These are the ones Finland should concentrate on. They don't have to be the biggest, but they can become the best in the world in their niche,"" he explained. He said that while business-assisting organisations like government agency Business Finland and state-owned investment company Tesi exist, there are missed opportunities for many well-managed SMEs in the country. In his opinion, SMEs would need investment companies as responsible partners that help them with market research and to facilitate contacts. ""They could help small and medium-sized niche companies to reach outside Finland to get the critical volume. This would quickly create jobs,"" he said. Minister of Social Security Sanni Grahn-Laasonen (NCP) is expecting her third child, according to Helsingin Sanomat. HS cited the local newspaper Forssan Lehti, which is published in the minister's hometown. Grahn-Laasonen, 42, and her husband Arttu Laasonen, already have a daughter who was born in 2013 and a son born in 2020. The new baby is due to arrive this summer. ""This is something I've wanted for a long time. I'm really happy that it still seems possible to make that dream come true,"" she told Forssan Lehti. After the birth, the minister plans to be on parental leave in the autumn, according to the paper, but also intends to take part in parliamentary votes and local politics, among other things. Grahn-Laasonen also plans to return to her role as social security minister in January of next year. The National Coalition Party is expected to select a temporary replacement during her absence. The minister also announced that she also plans to run in next spring's parliamentary elections. Finland awoke to cold weather on Friday morning, with temperatures below -20 degrees Celsius even in southern areas. Newspaper Iltalehti noted that the Finnish Meteorological Institute (FMI) has issued warnings for potentially dangerous cold temperatures across the entire country on Friday. Generally, temperatures will range between -10 and -20 degrees from Friday until Sunday, according to the paper, dropping to -30 or colder in Lapland. The cold warnings will continue in most of Finland on Saturday and in south-eastern areas on Sunday. The paper said that very low temperatures can be harmful, particularly for people suffering from chronic illnesses. Extremely cold conditions can strain the heart, respiratory system as well as circulation. The FMI has also issued flood warnings in Northern Ostrobothnia's municipalities of Pudasjärvi and Taivalkoski, where slush has caused local water levels to rise. The two presidents meet ahead of a flurry of events commemorating the fourth anniversary of Russia’s full-scale invasion of Ukraine. Nearly 60 percent of all last year's new cars were rechargeable, with less than 40 percent petrol-powered and just four percent diesel-powered. Finland placed third in the men's ice hockey tournament, clinching its sixth medal at the Milan-Cortina Winter Olympics.",https://yle.fi/a/74-20210072,2.7777777777777777,1
2026-02-12 09:06:59,Weather,"Thursday's papers: The youth of today, Finland of the future, and driving with care","Helsingin Sanomat hears from psychologists and consultants about young Finnish adults who don't know how to follow basic rules or norms when they enter the workforce. Young people in Finland have completely unrealistic expectations of working life, according to the headline of this article in Helsingin Sanomat. HS hears from psychologists, consultants and employers, who tell the paper that many young adults do not know how to follow basic rules or norms when they enter the workforce, and also constantly expect special privileges at work. ""This is where we have ended up when the world is presented to a child as a supermarket from which you can choose nice experiences and adventures,"" professor of psychology Liisa Keltikangas-Järvinen notes. Mika Sallinen of consulting firm Universum meanwhile tells HS that he works closely with Finnish companies, and he has heard many tales of youthful apathy — such as refusing to do an important task because the young person in question would prefer to do something else. ""If you have always gotten everything you want, working life can come as quite a harsh surprise,"" Sallinen says. But could all this explain Finland's dire unemployment rate, especially among young people? His firm carried out a survey last year which may go some way towards explaining this mismatch between employers' expectations and young workers' motivations. The study found that nearly 60 percent of Finnish employers are looking for ""results- and career-oriented go-getters"", yet only about 12 percent of young people surveyed fit this bill. About two in five young people, on the other hand, said they want a healthy work-life balance, with their career just one part of a wider whole. Sallinen therefore encourages employers to meet young people halfway, noting that management should be more about listening and less about commanding. ""It’s not a bad thing if a young person is active on social media or uses AI, because it might benefit the employer in a completely new way,"" he says. While Helsingin Sanomat is shaking its head over the youth of today, Iltalehti looks ahead to the Finland of the future. Or at least some of the potential worst-case scenarios. The tabloid reports on a Finnish study which imagines four scenarios Finland might face in 2035 — and none of them make for particularly pleasant reading: a new Cold War, a new form of globalism led by China, Finland being dragged into a Baltic war, or Finland becoming involved in a so-called war of attrition (meaning the gradual wearing down of an opponent). The scenarios are not very likely to happen, IL hastily notes, but dives in anyway. In the first scenario, a new Cold War, Russia does not openly challenge Nato and the EU but Finland's defence spending increases as tensions remain permanently just below the surface. The second set of hypothetical circumstances would see a China-led world order in which trade is the main priority and the US has taken a back seat in global affairs. Finland increases its defence spending — a common theme in these imagined scenarios — and the markets of the global South and Asia would become increasingly important for the survival of the Finnish economy. Thirdly, Finland gets dragged into a war between Europe and Russia, which would conceivably begin with a Russian attack on the Baltic region. Finland's defence spending climbs to 10 percent of GDP, while Finnish companies and the Finnish state would become heavily indebted. And lastly, and most grimly, an open war of attrition would see prolonged warfare on Finnish soil, defence spending jumping to 35 percent of GDP, and the near-collapse of the Finnish economy. Back to the realities of today, and Ilta-Sanomat warns Finnish motorists to be careful on the roads as about 10 centimetres of snow has fallen overnight in some areas, particularly in the south. ""It’s a very light, fluffy snow that accumulates very easily,"" Heikki Sinisalo of the Finnish Meteorological Institute (FMI) tells IS. However, the paper adds, while this ""fluffy"" snow may sound harmless, it often gets compressed into a very slippery layer on road surfaces. The FMI has therefore issued a warning of poor driving conditions that stretches across the south coast of the country, from the Turku archipelago all the way to South Karelia. And after the snow, comes the chills. Overnight temperatures may drop as low as -25 degrees Celsius, according to the FMI's estimates, which won't do much to improve road conditions on Friday either. The two presidents meet ahead of a flurry of events commemorating the fourth anniversary of Russia’s full-scale invasion of Ukraine. Nearly 60 percent of all last year's new cars were rechargeable, with less than 40 percent petrol-powered and just four percent diesel-powered. Finland placed third in the men's ice hockey tournament, clinching its sixth medal at the Milan-Cortina Winter Olympics.",https://yle.fi/a/74-20209803,2.1,1
2026-02-10 09:12:00,Weather,"Tuesday's papers: Finland's melancholic class, healthcare time bomb, and a cancelled snowstorm","Sociologists suggest that so-called 'knowledge workers' in Finland — people whose job is to ""think for a living"" — are more likely to suffer from guilt-addled melancholy. One of Helsingin Sanomat's most-read articles on Tuesday morning features researcher Jaakko Vuori and his focus on a new category of people in Finland: the guilt-riddled melancholic class. Vuori himself is one of them. He holds a doctorate in social sciences yet he is unemployed, and he is constantly gripped by feelings of anxiety, depression and failure. He wakes up in the middle of the night wondering if he has made the wrong choices in life or if he can ever make a living. According to sociologists, many so-called 'knowledge workers' in Finland — people whose job is to ""think for a living"" — suffer the same symptoms of melancholy, a term which is often misunderstood. ""It refers to a type of depression characterised by feelings of guilt and remorse. This is precisely how the term melancholy began to be used in the early 20th century, and it is this type of depression I also examined in my dissertation,"" Vuori tells HS. The guilt aspect, Vuori explains, derives from dramatic changes in society and working life expectations that began in the 1980s, and which have created an environment nowadays that constantly demands self-improvement. ""And if a person feels they are failing to construct their personal success story and to compete for resources, they blame themselves and become depressed,"" he says. Last year, the All Points North podcast examined the trials and tribulations that foreigners in Finland can face when seeking out mental health care. Listen to the episode via this embedded player, on Yle Areena, via Apple, Spotify or wherever you get your podcasts. Tabloid Iltalehti meanwhile reports on more financial misery for Finland's network of regional healthcare authorities, also known as wellbeing services counties. According to information obtained by IL, plans by the regional authorities to cut back even further on personnel costs this year represent a ""ticking time bomb"" in terms of redundancies in the healthcare sector. The regions have already reduced their workforce by a combined total of about 3,600 person-years — a HR term that measures the amount of work done by one person in a year — between 2023 and 2025. There are plans in the pipeline to cut back even further this year, by an estimated 1,500 person-years, according to IL. ""The number is likely higher because many regions have set significant savings targets for personnel this year, but the exact means of achieving these savings have not yet been decided,"" the tabloid writes. The bleak financial situation facing Finland's healthcare sector has been widely reported over the past few years, but Iltalehti's regional breakdown reveals that some areas have much deeper problems than others. Central Finland, for example, is described by IL as ""facing the country's worst financial problems"", and while it has already cut 1,200 jobs, another 500 person-years are now on the line. Ilta-Sanomat informed its readers on Monday that Finland would be in the eye of a winter storm so powerful this weekend that ""it's worth considering whether to even go outside"". But while a week is a long time in politics, 24 hours can be an equally long time in meteorology. Because on Tuesday morning the same paper is back with new information: let's not batten down the hatches just yet. ""On Monday, it looked like a low-pressure system was approaching Finland and we would get quite heavy snowfall up to the latitude of Oulu during the weekend,"" Pinja Rauhamäki of the Finnish Meteorological Institute says. ""Now, however, it looks like the low-pressure system’s track will pass much further south, and according to the current forecast the snowfalls would only reach the southern coast — if even there."" Much further south, in this context, means Riga — with the Latvian capital now looking set to receive the mounds of snow previously promised to Finland. But if the storm can change its trajectory once, could it do so again? ""If only we could say for sure... High-pressure systems play a role in how the track of a low-pressure system can change. High-pressure systems tend to steer the paths of low-pressure systems. It’s a very interesting weather event, and there are still many possibilities open,"" Rauhamäki explains. Or watch this space, in other words. The two presidents meet ahead of a flurry of events commemorating the fourth anniversary of Russia’s full-scale invasion of Ukraine. Nearly 60 percent of all last year's new cars were rechargeable, with less than 40 percent petrol-powered and just four percent diesel-powered. Finland placed third in the men's ice hockey tournament, clinching its sixth medal at the Milan-Cortina Winter Olympics.",https://yle.fi/a/74-20209287,1.9,1
2026-02-06 13:41:26,Weather,Cold but dry weather ahead for the weekend,"Temperatures will mostly range between -10 and -15 degrees Celsius nationwide. The approaching weekend will be cold but mostly dry, according to the Finnish Meteorological Institute (FMI). Temperatures on Friday range from –10 to –15 degrees Celsius in southern and central areas, and from –5 to –12 in Lapland. It will turn colder on Saturday, with much of the country seeing –10 to –15, before easing a little on Sunday. Skies will be mixed, with clearer conditions likely in the north and east on Saturday and a chance of sunshine in Lapland on Sunday. This past January was the coldest in northern Finland since 1987, according to the FMI. The two presidents meet ahead of a flurry of events commemorating the fourth anniversary of Russia’s full-scale invasion of Ukraine. Nearly 60 percent of all last year's new cars were rechargeable, with less than 40 percent petrol-powered and just four percent diesel-powered. Finland placed third in the men's ice hockey tournament, clinching its sixth medal at the Milan-Cortina Winter Olympics.",https://yle.fi/a/74-20208757,4.0,1
2026-02-03 09:08:48,Weather,"Tuesday's papers: Finland's deep freeze, Russian rhetoric, and Tampere's men-only club","A bone-chilling start to February in Finland has seen plunging temperatures and soaring electricity prices, but also satisfied tourists. Finland has been in the grip of an intense cold snap over the past few days, with temperatures ranging from -20 to -35 degrees Celsius depending on where you are in the country. While most of Tuesday morning's papers, including Helsingin Sanomat, report on spot prices for electricity hitting a new record high for this winter as demand surges, Ilta-Sanomat takes to the streets of the capital to hear what tourists think of the inclement conditions. Chinese honeymooners Ziyi Yao and Biyu Wang tell IS they have enjoyed sampling Finnish food, but not so much the weather. ""Now it’s too cold,"" Wang said, as temperatures hit -20 in downtown Helsinki. Same goes for Tanya Lopez and Ana Raminez, who travelled from Málaga, Spain, to experience winter in Finland, and they are certainly getting what they came for. ""The views are amazing,"" Lopez said, as she recounted their husky sled ride through Lapland's forests before their arrival in Helsinki. Lastly, Londoners Claire Walls and Matthew Snow enjoyed walking on the sea ice just off Helsinki's market square — despite the cold. ""But this is nice. We don’t have anything like this at home, so for us, this really is a winter wonderland,"" Walls told IS. The forecast for Tuesday suggests more of the same, with temperatures across the country hovering between -15 and -20 degrees Celsius. Tabloid Iltalehti meanwhile reports on comments made by Russian foreign minister Sergei Lavrov, carried by the pro-Kremlin daily Izvestia. According to Lavrov, Finland has lost its status as an honest broker in international diplomatic negotiations because of its decision to join Nato in the wake of Russia's invasion of Ukraine. IL writes that Lavrov repeated his oft-heard criticisms of Finland — that the Nordic nation is ""short-sighted"" and has aligned itself with the West’s ""Russophobic"" policies. Because of this, he says, the Kremlin will never accept Finland as a mediator in any future negotiations over ending the war in Ukraine. Iltalehti further notes that Izvestia has twisted the words of Finland’s former Prime Minister Mari Kiviniemi (Centre), implying she told a Czech news website that Finland should strive to restore relations with Russia. Not so, IL states. Kiviniemi spoke in general terms about the importance of diplomacy. ""In typical Kremlin propaganda fashion, Izvestia has selected parts of the interview that support its own narrative of Finland’s supposed regret,"" the tabloid writes. Tampere-based daily Aamulehti takes a rare peek behind the doors of the city's men's-only club, the Tampere Trade Association (Tampereen Kauppaseura). Obtaining membership is not easy, and not for all. People with ponytails or body piercings are not welcome, but those with a right-wing ideology and ""good reputation"" most certainly are. ""And, of course,"" Aamulehti notes, ""you have to be a man"". Although a spokesperson for the club, which was established in 1886, tells the paper that the rules have been relaxed significantly over the years, many people in Tampere do wonder what exactly goes on behind its closed doors. ""The more suspicious townspeople have thought the club was a place for scheming and plotting, where the 'old boys’ network' pulls the strings and important decisions are made outside official processes,"" AL writes. Amid the self-service bar, small library and billiard table, Aamulehti's reporter spots a women's restroom. In a men only club? ""This space is also rented out to outsiders,"" board member Pekka Pohjoismäki explains. OK. But what about the elephant here in this tastefully-decorated room? This is 2026 Finland after all, a country that has long prided itself as a model of gender equality. How does that sit with an all-male club in the heart of one of the nation's most vibrant cities? Club chair Kari Koskinen notes that members have been polled on the issue, and there appears to be no appetite for admitting women members. ""It’s somehow more relaxed and free. If women were present, everyone’s demeanour would change somewhat, but for some, it would change a lot,"" Koskinen says. ""I also believe the dynamics of member events would change radically if women were present,"" he added. The two presidents meet ahead of a flurry of events commemorating the fourth anniversary of Russia’s full-scale invasion of Ukraine. Nearly 60 percent of all last year's new cars were rechargeable, with less than 40 percent petrol-powered and just four percent diesel-powered. Finland placed third in the men's ice hockey tournament, clinching its sixth medal at the Milan-Cortina Winter Olympics.",https://yle.fi/a/74-20207975,2.8,1
2026-02-02 13:05:51,Weather,Finnish Lapland sees coldest January in nearly 40 years,"Spot prices for electricity set a new record on Monday as Finland plunged into a deep freeze. This past January was the coldest in northern Finland since 1987, according to the Finnish Meteorological Institute (FMI). Statistics from the institute revealed on Monday that January was colder than usual throughout the country. The average temperature for the month ranged from around -2 degrees Celsius in the southwestern archipelago to around -20 in Finnish Lapland. The highest temperature in January was 4.3 degrees, measured on 17 January on Lemland in the autonomous Åland islands. In nearly all of mainland Finland, the mercury remained below zero for virtually the entire month, crossing only slightly above zero for a few days in some areas. The lowest temperature of the month was -42.8, measured in Savukoski, Lapland, on the 9th of the month. That was the third-coldest reading in Finland so far this century. Precipitation was unusually low in many places during January. The monthly total ranged from 2.8mm in the northernmost village of Nuorgam, with a maximum of over 56mm in Åland. In much of the country, precipitation was roughly a quarter of normal, with snow cover thinner than usual in many places. Some observation stations in central and eastern Finland measured the lowest January precipitation ever, including in Jyväskylä and Lieksa. There were also fewer hours of sunshine than usual across the country. The all-time January cold record dates back to 1999, when the mercury sank to 51.5 degrees in Pokka, Kittilä (video report below). The FMI has compiled comprehensive temperature statistics since 1961. Since then, the temperature has only dropped below -50 degrees Celsius once, apart from the 1999 record. In early January 1985, it fell to -50.4 degrees Celsius in Salla, Lapland. Meanwhile spot prices for electricity hit a record high for this winter so far on Monday as temperatures plunged to around -25 degrees even in southernmost parts of the country. Monday’s average exchange price is just over 38 cents per kilowatt-hour, having spiked to just over 61 cents before 8am. Roughly one-third of customers have spot-priced electricity contracts, with rates fluctuating based on supply and demand. The previous record daily price this winter was last Friday, when it averaged just over 31 cents. Exchange-traded electricity has been pricey so far in 2026 due to cold temperatures as well as limits to wind power production because of calm weather and icing of wind turbines. The two presidents meet ahead of a flurry of events commemorating the fourth anniversary of Russia’s full-scale invasion of Ukraine. Nearly 60 percent of all last year's new cars were rechargeable, with less than 40 percent petrol-powered and just four percent diesel-powered. Finland placed third in the men's ice hockey tournament, clinching its sixth medal at the Milan-Cortina Winter Olympics.",https://yle.fi/a/74-20207815,2.5,1
2026-01-31 16:49:46,Weather,In pictures: Life in ice-cold Finland,"Freezing temperatures have tightened their grip across the country, and the cold snap is set to continue through the weekend. The two presidents meet ahead of a flurry of events commemorating the fourth anniversary of Russia’s full-scale invasion of Ukraine. Nearly 60 percent of all last year's new cars were rechargeable, with less than 40 percent petrol-powered and just four percent diesel-powered. Finland placed third in the men's ice hockey tournament, clinching its sixth medal at the Milan-Cortina Winter Olympics.",https://yle.fi/a/74-20207611,4.5,1
2026-01-30 10:59:39,Weather,Southern Finland's record-breaking cold to continue,"The Finnish Meteorological Institute (FMI) has issued warnings for potentially dangerous cold temperatures across most of Finland on Saturday. Southern areas of Finland saw the lowest temperature of the winter on Friday morning. In the southeastern city of Lappeenranta, a temperature of -31.1 degrees Celsius was measured at 8am. In the Western Uusimaa municipality of Vihti, it got down to -29.3 degrees on Friday morning. It was even colder up north in Lapland, where temperatures ranged between -30 and -35 degrees. However, due to more overcast conditions, it has been milder in central areas, with temperatures between -15 and -20 degrees. According to Yle's forecast, the severe cold is set to continue in southern areas in the coming days. Overnight temperatures of -25 degrees are expected in interior parts of the country, while it should be slightly milder closer to the coast. A high-pressure area over Europe is expected to keep Finland's skies mostly clear. However, there's still some uncertainty about that forecast. The cold conditions in Lapland are expected to ease on Sunday. The Finnish Meteorological Institute (FMI) has issued warnings for potentially dangerous cold temperatures across most of Finland — with the exception of some areas in the southwest — on Saturday. Meanwhile, due to the lack of wind at the country's windfarms, among other things, the spot price for electricity was set at its highest point of the year on Friday. Starting on Friday morning, the hourly price shot up from 20 cents up to more than 40 cents per kilowatt-hour (kWh). A decline — to the still relatively high 20-plus cents per kWh — is not in store until the evening. While people in urban areas keep warm with district heating, many households in other areas use electricity to heat their homes. Edited at 12:35 on 30 January 2026 to change the temperature map, removing an identical one with Finnish text on it. The two presidents meet ahead of a flurry of events commemorating the fourth anniversary of Russia’s full-scale invasion of Ukraine. Nearly 60 percent of all last year's new cars were rechargeable, with less than 40 percent petrol-powered and just four percent diesel-powered. Finland placed third in the men's ice hockey tournament, clinching its sixth medal at the Milan-Cortina Winter Olympics.",https://yle.fi/a/74-20207405,2.2,1
2026-01-29 09:49:31,Weather,"Thursday's papers: Finland's homeless numbers grow, flu season 'rages', and it's going to get colder","An increasing number of people with foreign backgrounds have nowhere to call home in Finland, newspaper Hufvudstadsbladet reports. Finland saw a 20 percent increase in homelessness last year, according to the daily Hufvudstadsbladet. As of November 2025, there were 4,579 people without homes in the country, the paper reported on Thursday. It cited data from the Centre for State-Subsidised Housing Construction. The centre has taken over tasks of the Housing Finance and Development Centre (Ara), which ended operations nearly a year ago. According to the paper, homelessness was up in 2024, too. However, it noted that homelessness had been going down every year over the preceding decade. The recent increase has increasingly affected young people (up by 40%) and women (up by 24%), even though the majority of unhoused people continue to be men. Additionally, an increasing number of people with foreign backgrounds have nowhere to call home in Finland, according to the Swedish-language daily. The majority of the homeless temporarily find places to stay with relatives and acquaintances, while 17 percent live in, for example, apartment building stairwells or shelters. The largest number of homeless people in Finland are in Helsinki (980), followed by Tampere, Turku and Espoo. According to Jussi Lehtonen, head of housing services at the NGO No Fixed Abode, there is a risk of even more people losing their homes, due to changes in housing benefits. ""[Benefits agency] Kela is requiring a large number of people on low incomes to move from homes that are deemed to be too expensive. Often, it's only a question of a few tens of euros,"" he said in a press release. The flu epidemic currently 'raging' across Finland is a challenge for hospitals, Ilta-Sanomat reports. Specifically, it is type-A influenza. Flu cases have spread across nearly all of Finland in January, after infections rose sharply just before the turn of the year, Ville Holmberg, chief physician at the infectious diseases unit of the Helsinki and Uusimaa Hospital District (HUS), told the paper. A case of influenza can be particularly dangerous for people in risk groups, like the elderly or those with underlying illnesses. ""It can even be severe for someone who's completely healthy,"" Holmberg noted. Regular flu symptoms include cough, sore throat or high fever. However, if it is difficult or painful to breathe, or your condition clearly worsens, it's time to go to the hospital, according to Holmberg. ""If the illness has lasted for a week and you're already recovering a little, but your fever rises again suddenly and your condition worsens, it may be a sign of a secondary disease caused by bacteria that requires hospital treatment,"" he told the paper. The good news is that Finland has already seen the peak of the flu epidemic. ""We're certainly more than halfway through the whole epidemic,"" he said, adding that it will definitely take a few more weeks before it's over. Once type-A flu cases wane, type-B cases tend to rise. However, there have not been many confirmed type-B cases this year — at least so far. But type-B influenza cases do not usually spread as much, or prompt hospitalisations as much as type-A cases, Holmberg explained. Winter weather has a grip on the country this week, according to Iltalehti. Falling and drifting snow will worsen driving conditions along the west coast on Thursday, the FMI has advised, the paper noted. It reported that the Finnish Meteorological Institute has issued warnings for potentially dangerous driving conditions in many northern areas on Thursday. The following day, there will be warnings of potentially dangerous cold temperatures issued for much of Lapland. Then, on Saturday the Arctic chill will spread further south and east, according to FMI's warning map. The two presidents meet ahead of a flurry of events commemorating the fourth anniversary of Russia’s full-scale invasion of Ukraine. Nearly 60 percent of all last year's new cars were rechargeable, with less than 40 percent petrol-powered and just four percent diesel-powered. Finland placed third in the men's ice hockey tournament, clinching its sixth medal at the Milan-Cortina Winter Olympics.",https://yle.fi/a/74-20207110,2.6666666666666665,1
