Time,Category,Headline,Full_Text,URL,Sentiment,Passes_threshold
2026-02-16 09:34:19,All Points North,"Monday's papers: Pensions blow, losing investments, and winter wonder","The government is removing an incentive that has encouraged people to save for their retirement. Private pension policies were particularly popular in Finland in the 1990s as a supplement to statutory pensions. At their peak, some 700,000 Finns held such policies, according to Finance Finland. A series of legislative changes since the early 2000s has gradually eroded the appeal of voluntary pension insurance, reports Hufvudstadsbladet. Today, that number has fallen to around 400,000. The reason is a series of legal changes over the past two decades that have gradually made the financial product less attractive. From the start of 2027, it will become even less appealing. Until now, policyholders have been able to deduct annual contributions of up to 5,000 euros. The financial services lobby warns that the planned removal of tax incentives next year may prove to be the final blow. Just a few years ago, Finnish newspapers were full of upbeat stories about enthusiastic property investors, says Helsingin Sanomat. Today, things are different. HS asked readers to share their experiences of buying an investment property. One respondent was 36-year-old Pekka Astala, who lives in Vantaa's Tikkurila district. In 2018, he bought a two-room apartment there for 187,000 euros. He now estimates its value has fallen to around 160,000 euros. Eight years later, he says he considers the apartment a poor investment for small-scale investors like him, since it is not easily converted into cash. Had he had a crystal ball, Astala says he would have sold the apartment in 2022, when the housing market was still in better shape. Yle News' All Points North podcast asked if it's time to rent or buy after years of falling housing prices in Finland. The coming week looks good for getting outdoors, reports Maaseudun Tulevaisuus, citing the Finnish Meteorological Institute (FMI). Temperatures across the country will stay below zero, from a few degrees below freezing in the southwest to around -15 degrees Celsius in Lapland. It may feel colder at times because of the wind. There should be some sunshine here and there each day, although it will be fairly cloudy overall. Light snowfall is expected in many places, but nothing too heavy. With election season approaching, Yle's political correspondent Marica Paukkeri says politicians' statements should be treated with caution. ""We noticed that the fasting middle school students didn't enjoy sitting in the cafeteria with all the food, drinks and smells there,"" the principal explained. A now-bankrupt pizza chain says it struggled to give up a third of the pie.",https://yle.fi/a/74-20210481,2.1666666666666665,1
2026-02-15 14:10:27,All Points North,"Uber Eats coming to Finland this year, Financial Times reports","The US delivery giant is expanding its operations to seven European countries, including Finland. The US food delivery firm Uber Eats is expanding its operations in Europe, which include plans to enter the Finnish market. According to the Financial Times newspaper, the company will launch its service in seven European countries, including Finland, during this year. The delivery giant estimates that the expansion will lead to an additional one billion dollars in sales over the next three years. Spokesperson Susan Anderson told the FT that the company is relishing entering markets where established competitors are already present. ""We think it’s time to raise the bar, shake things up, and offer better value for money across the entire industry,"" Anderson said. The news of Uber Eats' intentions comes in the wake of Foodora announcing plans to wind down its operations in Finland, saying it will instead focus on countries where it can become the market leader. Finnish firm Wolt controls the lion's share of the delivery market in Finland. Uber Eats meanwhile has grown to become one of the largest food delivery services in the world since it was launched by ride-hailing company Uber in 2014. With election season approaching, Yle's political correspondent Marica Paukkeri says politicians' statements should be treated with caution. ""We noticed that the fasting middle school students didn't enjoy sitting in the cafeteria with all the food, drinks and smells there,"" the principal explained. A now-bankrupt pizza chain says it struggled to give up a third of the pie.",https://yle.fi/a/74-20210427,2.5,1
2026-02-15 11:46:01,All Points North,"Finland's 'Granny of the Year' moved from the US for love in 1965, and stayed — ""I decided not to give up""","Praised for her displays of 'sisu', Georgianna ""Johanna"" McCollam Oja says learning the Finnish language required a lot of perseverance and determination, but it was the key to her integration. Georgianna ""Johanna"" McCollam Oja's life took a dramatic and very unexpected turn when her aunt and uncle asked her to introduce her friends to a lonely Finnish man they knew in 1960s West Virginia. Born in Charleston in 1941, McCollam Oja was in her early 20s and just starting out in her career as a school teacher when she first met the Finnish man in question. ""I had a brand new, nice car, a Triumph. We drove around and got to know each other. Little by little, it happened that I ended up in Finland. I didn’t have time to find a girlfriend for him — I took that place myself,"" she recalls. The couple moved to Finland in 1965, and while it was quite a culture shock for a young woman used to the bustle of a city like Charleston, McCollam Oja decided she would do her best to adapt. ""I am who I am, and I’m quite persistent,"" she says, adding that she also received the nickname ""Johanna"" shortly after arriving in Finland. Because on Friday, ""Johanna"" was named Finland's 'Grandmother of the Year 2026' by Seurana, a firm that provides companionship and recreational services for elderly people across Finland. Georgianna McCollam Oja has now lived in Finland for over 60 years, and she says learning the language was the most difficult — yet most important — aspect of life here. She took language classes shortly after arriving, but found the Finnish she learned in the classroom to be almost a different language to the one she heard on the street. That's because the classes were teaching kirjakieli — the written form of the language — while she was hearing puhekieli (spoken language) everywhere else. Then one day everything suddenly clicked, she recounts. ""My husband asked another person about a wallet, ""onks tää sun"" (""is this yours""). It was like in a comic strip — bing!"" At that moment, she says, she realised that ""onks"" was ""onko"" (“is”), ""tää"" was ""tämä"" (""this""), and ""sun"" was ""sinun"" (""yours""). Once she cleared that obstacle, she was able to learn Finnish to a very high standard. Her family now consider her a model of Finnish sisu (determination in the face of adversity) — and she believes that learning Finnish required the largest amount of 'sisu'. ""Thanks to that, I am sitting here today. My best friend didn’t learn the language, so she returned to America. I decided not to give up,"" she says. Aside from learning the language, McCollam Oja says she has many cherished memories from 60 years of life in Finland. In 1980, President Urho Kekkonen invited her and her husband Pekka Oja to the Independence Day Ball at the Presidential Palace in Helsinki. Pekka Oja was at the time the future research director of the soon-to-be-founded UKK Institute. His job at the institute saw the family move from the capital region to Tampere. McCollam Oja still actively follows the news, both in Finland and in the US, and she says immigration is a topic that she takes a keen interest in. In her view, people should always have the opportunity to move from one country to another, especially — as in her case — because of love. ""When people want to be together, why shouldn’t they be? As long as they can agree on which country to settle in,"" she says. Although her own marriage later ended in divorce, the soon-to-be-85-year-old says she is very happy in Finland and doesn’t miss life in the US. But what advice does the 'Grandmother of the Year' have for the generations coming after her? ""Life is never easy. It is a rocky road that goes up and down. When the weather is good, you should enjoy it. When the weather is bad, you have to endure it,"" she says. With election season approaching, Yle's political correspondent Marica Paukkeri says politicians' statements should be treated with caution. ""We noticed that the fasting middle school students didn't enjoy sitting in the cafeteria with all the food, drinks and smells there,"" the principal explained. A now-bankrupt pizza chain says it struggled to give up a third of the pie.",https://yle.fi/a/74-20210415,3.0,1
2026-02-15 11:01:59,All Points North,FM Valtonen begins visit to Israel and the Palestinian territories,"Finland supports a two-state approach to achieving a ""lasting and peaceful solution between Israel and the Palestinians"", foreign minister Elina Valtonen said prior to her trip. Finland's Foreign Minister Elina Valtonen (NCP) began a two-day trip to Israel and the Palestinian territories on Sunday. Valtonen is scheduled to meet Israeli President Isaac Herzog and Minister for Foreign Affairs Gideon Sa'ar in Jerusalem, as well as Prime Minister of the Palestinian Authority Mohammad Mustafa in Ramallah. According to a press release from the foreign ministry, the discussions will focus on Finland’s bilateral relations with Israel and the Palestinian Authority as well as the Israeli-Palestinian conflict. ""Finland’s long-term policy is to support a two-state solution to achieve a lasting and peaceful solution between Israel and the Palestinians,"" Valtonen said in the press release. ""The discussions in Israel and the Palestinian territory will support this goal and strengthen our bilateral dialogue with both Israel and the Palestinian Authority."" During her visit, the minister will also meet Palestinian civil society actors and pay a visit to the World Holocaust Remembrance Center Yad Vashem. Prior to her trip, Valtonen attended the Munich Security Conference this weekend, where she was part of the Finnish delegation alongside Finnish President Alexander Stubb and Defence Minister Antti Häkkänen (NCP). After meeting with President Stubb on the sidelines of the conference, US Secretary of State Marco Rubio thanked Finland for ""pushing our Allies on defense spending commitments"" in a post on social media platform X. Valtonen had earlier welcomed Rubio's comments on the importance of the relationship between the United States and Europe, which the secretary of state made during his address to the conference on Saturday afternoon. With election season approaching, Yle's political correspondent Marica Paukkeri says politicians' statements should be treated with caution. ""We noticed that the fasting middle school students didn't enjoy sitting in the cafeteria with all the food, drinks and smells there,"" the principal explained. A now-bankrupt pizza chain says it struggled to give up a third of the pie.",https://yle.fi/a/74-20210405,3.4,1
2026-02-15 10:07:11,All Points North,Finland set for cold and crisp conditions as skiing holiday starts,"The skiing holiday, also known as the winter break, was introduced during the 1930s as a means of breaking up the long spring semester and to encourage children to participate in winter sports. With the week-long 'skiing holiday' — known as hiihtoloma in Finnish — set to begin for schools in the south from Monday, many people will be hoping for milder conditions and more snow. However, a prolonged period of high pressure has brought sunshine but freezing temperatures to Finland over the past few days, and that looks set to continue. According to Yle Meteorologist Anniina Valtonen, there is no major change in sight with temperatures not expected to rise above zero anywhere in the country over the coming days. However, Valtonen noted, cloud cover is expected to increase as the high pressure front moves southeast. ""Enjoy the sunshine now,"" is her advice. Although February is still considered a wintry month in Finland, the longer-term outlook for the next few weeks suggests warmer temperatures are on the horizon. The skiing holiday in Finland, also known as the winter break, is a week-long school holiday staggered over three weeks, depending on the region, between February and March. This year, for example, schools in the south will be on their break during week 8 (16-20 February) while schoolchildren in central areas will take theirs during week 9 and it will be week 10 for kids in the north. The holiday was first introduced during the 1930s as a means of breaking up the long spring semester and to encourage children to participate in winter sports, primarily skiing. The holiday typically sees Finnish families heading to other parts of the country, usually Finnish Lapland, or to destinations abroad. According to Fintraffic, Finland's traffic management agency, roads were quite busy on Friday and on Saturday as people travelled north from the Helsinki metropolitan area, Southwest Finland, and the Satakunta region. With election season approaching, Yle's political correspondent Marica Paukkeri says politicians' statements should be treated with caution. ""We noticed that the fasting middle school students didn't enjoy sitting in the cafeteria with all the food, drinks and smells there,"" the principal explained. A now-bankrupt pizza chain says it struggled to give up a third of the pie.",https://yle.fi/a/74-20210352,3.0,1
2026-02-15 08:57:58,All Points North,"""Finnish is my native language, yet people still speak to me in English"" – How international adoptees feel marginalised in Finland","International adoptees in Finland want their voices to be heard in discussions about Finnish identity, immigration, and working life. Sadhi Luokomaa has lived in Finland all her life. She speaks perfect Finnish, follows Finnish customs and traditions, and raises her two teenage sons the same way. Yet she often feels like an outsider. ""I have lived most of my life in Hämeenlinna, yet still people speak to me in English at first,"" Luokomaa said. This is because she was adopted at 11 months old and brought to Finland from the Indian city of Chennai. Luokomaa's experiences are not unique. Many international adoptees report feeling 'othered' in Finland because of how they look. Othering is defined as a process that labels individuals or groups as fundamentally different from, and inferior to, a dominant societal group. Anu-Rohima Mylläri, an advocate for adoptees, told Yle that many people adopted from abroad feel sidelined and frustrated as they would want to participate in discussions about Finnish identity, immigration, and working life. Myllari was herself adopted from Bangladesh in 1980, when she was two years old. She wrote a book about her experiences, called ""Adoptoitu"" (Adopted) in 2006, which deals with themes such as abandonment, prejudice, and racism. Tampere University researcher Anna Rastas welcomes the calls for a wider societal discussion in Finland about key issues such as the concept of family, children's rights, and racism — with international adoptees as participants, not just the subject matter. ""Adoptees have a kind of sharper radar for noticing structures and phenomena that often go unnoticed by the majority population,"" Rastas noted. ""They have a special understanding of, for example, how Finnishness is discussed and how differences can be handled. They recognise the times when Finnishness is defined narrowly."" However, many adopted adults feel their Finnishness is neither recognised nor accepted. Instead, there is a hierarchy of which people are accepted and which are not. ""Adoptees concretely show that language skills do not determine inclusion or exclusion, but rather a lack of acceptance of difference, and often outright racism,"" Rastas added. Previous studies have shown that applicants with foreign-sounding names have a much harder time being called to a job interview than people with Finnish-sounding names, even if their CV's are identical. According to University of Helsinki Professor Suvi Keskinen, there is a problem in Finnish society: the definition of Finnishness is tied to whiteness, and belonging to Finland is interpreted based on appearance and skin colour. ""The problem is in the narrow definition of Finnishness. Only certain types of families and people of a certain appearance fit into it,"" Keskinen said. She pointed to the example of Denmark, where international adoptees are more often included in discussions about national identity. Sadhi Luokomaa told Yle that she often encounters situations where she is expected to be grateful for being able to come to Finland. The same sentiment also comes up during discussions about immigrants. ""I have thought that this should already be a thing of the past, this old-fashioned thinking, but yes, I still encounter it sometimes,"" she said. Luokomaa is one of the first generation of adoptees to Finland, and she has developed her own coping strategies for how to deal with these incidents of othering. ""The first question is always, where are you from? When I was younger, I always answered, but now as an adult, I have learned to set boundaries. I am not accountable to tell my story to everyone,"" she said. According to Anna Rastas, societal discussion in Finland has become too polarised and exclusionary, especially as the Finnish government continues to tighten legislation about who can become Finnish — and who cannot. ""This is a big concern, and this discussion needs everyone, including adoptees and immigrants,"" Rastas said. The All Points North podcast recently asked if Finland is making integration too difficult. Listen to the episode via this embedded player, on Yle Areena, via Apple, Spotify or wherever you get your podcasts. With election season approaching, Yle's political correspondent Marica Paukkeri says politicians' statements should be treated with caution. ""We noticed that the fasting middle school students didn't enjoy sitting in the cafeteria with all the food, drinks and smells there,"" the principal explained. A now-bankrupt pizza chain says it struggled to give up a third of the pie.",https://yle.fi/a/74-20210321,2.7777777777777777,1
2026-02-14 13:25:08,All Points North,Finland welcomes Marco Rubio's comments on transatlantic unity,"The US Secretary of State spoke of the importance of US-European relations during his speech at the Munich Security Conference on Saturday. Finland's political leaders have welcomed comments by US Secretary of State Marco Rubio on transatlantic unity during his speech at the Munich Security Conference on Saturday. ""In a time of headlines heralding the end of the transatlantic era, let it be known and clear to all that this is neither our goal nor our wish, because for us Americans, our home may be in the western hemisphere, but we will always be a child of Europe,"" Rubio said. Finnish foreign minister Elina Valtonen (NCP) told reporters that Rubio's speech was ""exactly what has been needed both in Europe and in the United States"", adding that it was a welcome change in tone compared to the rhetoric at the World Economic Forum (WEF) in Davos last month. ""Now there was a clear gesture of outreach; this is a good basis on which to continue,"" Valtonen said, noting that Rubio repeatedly used the word ""together"". News agency Reuters reported however that Rubio's speech was ""notably short on specifics"", as he did not mention Russia once during his half-hour address nor did he specifically refer to Nato by using the alliance's name. Finnish President Alexander Stubb is also attending the conference, and he is due to meet with Rubio later on Saturday. The pair encountered each other briefly as Stubb was leaving The Economist's on-site studio at the summit, just as Rubio was arriving. Altogether nearly 50 heads of state and government are attending this year's annual conference, which aims to promote conflict resolution via improved international cooperation and dialogue. With election season approaching, Yle's political correspondent Marica Paukkeri says politicians' statements should be treated with caution. ""We noticed that the fasting middle school students didn't enjoy sitting in the cafeteria with all the food, drinks and smells there,"" the principal explained. A now-bankrupt pizza chain says it struggled to give up a third of the pie.",https://yle.fi/a/74-20210324,2.4,1
2026-02-14 10:14:36,All Points North,Finland celebrates friendship and community on 14 February,"A survey last year found that Finnish people have an average of four close friends and a total average of 11 friends. While 14 February is exclusively reserved for people in romantic relationships in many other countries, Finland takes a different tack. Since 1987, the date — known in Finnish as ystävänpäivä (literally ""Friend’s Day"") — has instead been considered a celebration of friendship and close community. This means that many people in Finland exchange messages and even gifts with their close friends on 14 February. In addition, 'ystävänpäivä' events have become increasingly popular in recent years, with groups gathering together for activities such as bowling, downhill sledding or — of course — going to the sauna. A survey commissioned by the Family Federation of Finland NGO last year found that Finnish people have a total average of 11 friends, with four of that number being 'close friends'. However, a more recent poll found that a growing number of people in Finland report feelings of loneliness, with younger age groups (16-24 and 25-34) particularly susceptible. With election season approaching, Yle's political correspondent Marica Paukkeri says politicians' statements should be treated with caution. ""We noticed that the fasting middle school students didn't enjoy sitting in the cafeteria with all the food, drinks and smells there,"" the principal explained. A now-bankrupt pizza chain says it struggled to give up a third of the pie.",https://yle.fi/a/74-20210318,3.0,1
2026-02-14 09:40:44,All Points North,"Drunk Swedish man steals courier's car, tries to drive across Finnish-Russian border","The suspect faces a slew of potential charges, including a border violation, aggravated drunk driving, and payment fraud. Finnish border authorities have detained a Swedish national on suspicion that he stole a car, drove it while under the influence of alcohol, and then attempted to illegally cross the border into Russia. Investigators believe the saga began when the man stole a food courier’s vehicle in Rovaniemi last Sunday. The courier's bank card was in the car, which it is understood the man used to make small purchases at a local gas station. On Monday, the suspect arrived at a temporarily closed border crossing near the town of Salla, on the Finnish-Russian border, and attempted to climb over a gate into the restricted access zone between the two border checkpoints. He was apprehended by a border patrol while trying to scale the fence. The border guard then performed a breathalyzer test, which showed the man had a blood alcohol level exceeding the limit for aggravated drunk driving. He was handed over to Finnish police, and he underwent a blood test to more accurately determine his fitness to drive. The man also informed the border guards that his intention was to enter Russia. He now faces a slew of potential charges, including a border violation, aggravated drunk driving, unauthorised use of a motor vehicle, and payment fraud. The case is being investigated by the Lapland Police Department and the Lapland Border Guard. With election season approaching, Yle's political correspondent Marica Paukkeri says politicians' statements should be treated with caution. ""We noticed that the fasting middle school students didn't enjoy sitting in the cafeteria with all the food, drinks and smells there,"" the principal explained. A now-bankrupt pizza chain says it struggled to give up a third of the pie.",https://yle.fi/a/74-20210310,1.75,1
2026-02-14 09:19:53,All Points North,USU: Finns losing confidence in Nato security guarantees,"Distrust towards the current US administration has undermined Finns' overall confidence in Nato, according to one foreign policy specialist. Fewer than half of Finns say they have faith in the Nato military alliance, according to the results of a survey commissioned by the Uutissuomalainen (USU) news group. Some 46 percent of respondents to the poll said they trust the alliance, while 32 percent said they do not. One in five meanwhile preferred not to give their opinion. The survey also found that men were more likely to have faith in Nato, with 55 percent expressing that view, compared to just 37 percent for women. In addition, supporters of the Finnish coalition government's two biggest parties — National Coalition Party and the Finns Party — also placed far more trust in the alliance, polling around 70 percent for both groups. The least amount of trust was found to be among Left Alliance voters, at just 18 percent, with 63 percent of that cohort saying they did not believe that Nato would guarantee the security of Finland and Europe. Iro Särkkä, a Senior Research Fellow at the Finnish Institute of International Affairs, told USU that distrust of the current US administration has undermined Finns' overall confidence in Nato. The survey was conducted by Iro Research on behalf of USU between 20 and 28 January 20. A total of 1,000 people responded to the poll and the margin of error is 3.1 percentage points in either direction. With election season approaching, Yle's political correspondent Marica Paukkeri says politicians' statements should be treated with caution. ""We noticed that the fasting middle school students didn't enjoy sitting in the cafeteria with all the food, drinks and smells there,"" the principal explained. A now-bankrupt pizza chain says it struggled to give up a third of the pie.",https://yle.fi/a/74-20210302,1.5,1
